P36;0;1024;2500
P36;1024;1024;2500
P36;2048;442;2500
P38;3072;1024;2500
P38;4096;329;2500
P41;5120;685;2500
P42;6144;1024;2500
P42;7168;775;2500
P44;8192;1024;2500
P44;9216;753;2500
P47;10240;105;2500
P48;11264;998;2500
P50;12288;1024;2500
P50;13312;1024;2500
P50;14336;1024;2500
P50;15360;1;2500
P58;16384;1024;2500
P58;17408;1024;2500
P58;18432;699;2500
P63;19456;1024;2500
P63;20480;1024;2500
P63;21504;3;2500
P68;22528;1024;2500
P68;23552;771;2500
P71;24576;288;2500
P74;25600;46;2500
P78;26624;716;2500
P82;27648;1024;2500
P82;28672;1024;2500
P82;29696;196;2500
P88;30720;1024;2500
P88;31744;1024;2500
P88;32768;472;2500
P95;33792;1024;2500
P95;34816;1024;2500
P95;35840;298;2500
P105;36864;159;2500
P107;37888;184;2500
P109;38912;923;2500
P115;39936;480;2500
P118;40960;1024;2500
P118;41984;1024;2500
P118;43008;422;2500
P128;44032;510;2500
P131;45056;1024;2500
P131;46080;1024;2500
P131;47104;436;2500
P143;48128;190;2500
P146;49152;1024;2500
P146;50176;1024;2500
P146;51200;393;2500
P159;52224;862;2500
P164;53248;1024;2500
P164;54272;785;2500
P175;55296;1024;2500
P175;56320;733;2500
P189;57344;1024;2500
P189;58368;714;2500
P207;59392;496;2500
P217;60416;678;2500
P223;61440;731;2500
P231;62464;55;2500
P239;63488;1024;2500
P239;64512;759;2500
L;65536;0;0
L;66560;0;0
L;67584;0;0
L;68608;0;0
L;69632;0;0
L;70656;0;0
L;71680;0;0
L;72704;0;0
L;73728;0;0
L;74752;0;0
L;75776;0;0
L;76800;0;0
L;77824;0;0
L;78848;0;0
L;79872;0;0
L;80896;0;0
L;81920;0;0
L;82944;0;0
L;83968;0;0
L;84992;0;0
L;86016;0;0
L;87040;0;0
L;88064;0;0
L;89088;0;0
L;90112;0;0
L;91136;0;0
L;92160;0;0
L;93184;0;0
L;94208;0;0
L;95232;0;0
L;96256;0;0
L;97280;0;0
L;98304;0;0
L;99328;0;0
L;100352;0;0
L;101376;0;0
L;102400;0;0
L;103424;0;0
L;104448;0;0
L;105472;0;0
L;106496;0;0
L;107520;0;0
L;108544;0;0
L;109568;0;0
L;110592;0;0
L;111616;0;0
L;112640;0;0
L;113664;0;0
L;114688;0;0
L;115712;0;0
L;116736;0;0
L;117760;0;0
L;118784;0;0
L;119808;0;0
L;120832;0;0
L;121856;0;0
L;122880;0;0
L;123904;0;0
L;124928;0;0
L;125952;0;0
L;126976;0;0
L;128000;0;0
M13;129024;1024;0
M13;130048;1024;0
M13;131072;1024;0
M13;132096;1024;0
M13;133120;1024;0
M13;134144;1024;0
M13;135168;1024;0
M13;136192;560;0
L;137216;0;0
L;138240;0;0
L;139264;0;0
L;140288;0;0
L;141312;0;0
L;142336;0;0
L;143360;0;0
L;144384;0;0
L;145408;0;0
L;146432;0;0
L;147456;0;0
L;148480;0;0
M20;149504;1024;0
M20;150528;1024;0
M20;151552;1024;0
M20;152576;1024;0
M20;153600;1024;0
M20;154624;1024;0
M20;155648;552;0
P184;156672;1024;2500
P184;157696;464;2500
P200;158720;1024;2500
P200;159744;967;2500
P218;160768;564;2500
P224;161792;120;2500
P232;162816;140;2500
P240;163840;941;2500
L;164864;0;0
L;165888;0;0
L;166912;0;0
L;167936;0;0
L;168960;0;0
L;169984;0;0
L;171008;0;0
L;172032;0;0
L;173056;0;0
L;174080;0;0
L;175104;0;0
L;176128;0;0
L;177152;0;0
L;178176;0;0
L;179200;0;0
L;180224;0;0
L;181248;0;0
L;182272;0;0
L;183296;0;0
L;184320;0;0
L;185344;0;0
L;186368;0;0
L;187392;0;0
L;188416;0;0
L;189440;0;0
L;190464;0;0
L;191488;0;0
L;192512;0;0
L;193536;0;0
L;194560;0;0
L;195584;0;0
L;196608;0;0
L;197632;0;0
L;198656;0;0
L;199680;0;0
L;200704;0;0
L;201728;0;0
L;202752;0;0
L;203776;0;0
L;204800;0;0
L;205824;0;0
L;206848;0;0
L;207872;0;0
L;208896;0;0
L;209920;0;0
