P171;0;1024;0,0594
P171;1024;86;0,0594
P172;2048;1024;0,0615
P172;3072;1024;0,0615
P172;4096;1024;0,0615
P172;5120;56;0,0615
P173;6144;1024;0,0588
P173;7168;1024;0,0588
P173;8192;1024;0,0588
P173;9216;1024;0,0588
P173;10240;116;0,0588
P174;11264;1024;0,0604
P174;12288;693;0,0604
P175;13312;1024;0,0599
P175;14336;1024;0,0599
P175;15360;1024;0,0599
P175;16384;276;0,0599
P176;17408;441;0,0583
P177;18432;1024;0,0588
P177;19456;1024;0,0588
P177;20480;298;0,0588
P178;21504;1024;0,0588
P178;22528;838;0,0588
P179;23552;1024;0,0594
P179;24576;1024;0,0594
P179;25600;1024;0,0594
P179;26624;247;0,0594
P180;27648;1024;0,0594
P180;28672;1024;0,0594
P180;29696;929;0,0594
P182;30720;61;0,0599
P185;31744;1024;0,001
P185;32768;508;0,001
M16;33792;1024;0
M16;34816;1024;0
M16;35840;1024;0
M16;36864;1024;0
M16;37888;1024;0
M16;38912;1024;0
M16;39936;1024;0
M16;40960;1024;0
M16;41984;1024;0
M16;43008;1024;0
M16;44032;1024;0
M16;45056;1024;0
M16;46080;1024;0
M16;47104;1024;0
M16;48128;1024;0
M16;49152;1024;0
M16;50176;1024;0
M16;51200;1024;0
M16;52224;1024;0
M16;53248;1024;0
M16;54272;1024;0
M16;55296;1024;0
M16;56320;1024;0
M16;57344;1024;0
M16;58368;1024;0
M16;59392;1024;0
M16;60416;1024;0
M16;61440;1024;0
M16;62464;1024;0
M16;63488;1024;0
M16;64512;1024;0
M16;65536;1024;0
M16;66560;1024;0
M16;67584;1024;0
M16;68608;1024;0
M16;69632;344;0
P7;70656;1024;0,0621
P7;71680;1024;0,0621
P7;72704;1024;0,0621
P7;73728;1024;0,0621
P7;74752;271;0,0621
P8;75776;1024;0,0016
P8;76800;1024;0,0016
P8;77824;1024;0,0016
P8;78848;882;0,0016
M9;79872;1024;0
M9;80896;1024;0
M9;81920;1024;0
M9;82944;1024;0
M9;83968;1024;0
M9;84992;1024;0
M9;86016;1024;0
M9;87040;1024;0
M9;88064;1024;0
M9;89088;1024;0
M9;90112;1024;0
M9;91136;1024;0
M9;92160;1024;0
M9;93184;1024;0
M9;94208;1024;0
M9;95232;1024;0
M9;96256;1024;0
M9;97280;1024;0
M9;98304;1024;0
M9;99328;1024;0
M9;100352;1024;0
M9;101376;1024;0
M9;102400;1024;0
M9;103424;1024;0
M9;104448;1024;0
M9;105472;1024;0
M9;106496;1024;0
M9;107520;1024;0
M9;108544;1024;0
M9;109568;1024;0
M9;110592;1024;0
M9;111616;1024;0
M9;112640;1024;0
M9;113664;1024;0
M9;114688;1024;0
M9;115712;1024;0
M9;116736;1024;0
M9;117760;583;0
P116;118784;1024;0,0604
P116;119808;1024;0,0604
P116;120832;484;0,0604
P117;121856;1024;0,061
P117;122880;1024;0,061
P117;123904;1024;0,061
P117;124928;838;0,061
P118;125952;1024;0,0588
P118;126976;1024;0,0588
P118;128000;714;0,0588
P119;129024;1024;0,0631
P119;130048;848;0,0631
P120;131072;1024;0,0594
P120;132096;1024;0,0594
P120;133120;304;0,0594
P121;134144;1024;0,0588
P121;135168;1024;0,0588
P121;136192;1024;0,0588
P121;137216;719;0,0588
P122;138240;1024;0,0588
P122;139264;462;0,0588
P123;140288;1024;0,0594
P123;141312;1024;0,0594
P123;142336;1024;0,0594
P123;143360;106;0,0594
P124;144384;337;0,0037
M22;145408;1024;0
M22;146432;1024;0
M22;147456;1024;0
M22;148480;1024;0
M22;149504;758;0
P53;150528;1024;0,0626
P53;151552;1024;0,0626
P53;152576;1024;0,0626
P53;153600;323;0,0626
P55;154624;1024;0,0707
P55;155648;1024;0,0707
P55;156672;1024;0,0707
P55;157696;681;0,0707
P56;158720;365;0,0599
P57;159744;1024;0,0599
P57;160768;1024;0,0599
P57;161792;768;0,0599
P58;162816;477;0,0604
P59;163840;1024;0,061
P59;164864;1024;0,061
P59;165888;1024;0,061
P59;166912;393;0,061
P60;167936;1017;0,0604
P61;168960;1024;0,0604
P61;169984;1024;0,0604
P61;171008;468;0,0604
P67;172032;376;0,0037
M49;173056;1024;0
M49;174080;1024;0
M49;175104;1024;0
M49;176128;1024;0
M49;177152;1024;0
M49;178176;1024;0
M49;179200;1024;0
M49;180224;1024;0
M49;181248;551;0
P86;182272;1024;0,061
P86;183296;1024;0,061
P86;184320;1024;0,061
P86;185344;1024;0,061
P86;186368;155;0,061
P88;187392;1024;0,108
P88;188416;1024;0,108
P88;189440;575;0,108
P89;190464;1024;0,1047
P89;191488;1024;0,1047
P89;192512;1024;0,1047
P89;193536;661;0,1047
P90;194560;1024;0,0599
P90;195584;1024;0,0599
P90;196608;1024;0,0599
P90;197632;4;0,0599
P92;198656;1024;0,0599
P92;199680;679;0,0599
P93;200704;1024;0,0604
P93;201728;1024;0,0604
P93;202752;153;0,0604
P94;203776;405;0,061
P95;204800;1024;0,0048
P95;205824;807;0,0048
M0;206848;992;0
P193;207872;1024;0,0583
P193;208896;1024;0,0583
P193;209920;1024;0,0583
P193;210944;294;0,0583
P196;211968;1024;0,0675
P196;212992;62;0,0675
P197;214016;1024;0,0594
P197;215040;1024;0,0594
P197;216064;1024;0,0594
P197;217088;561;0,0594
P198;218112;1024;0,0594
P198;219136;1024;0,0594
P198;220160;679;0,0594
P199;221184;1024;0,0583
P199;222208;1024;0,0583
P199;223232;1024;0,0583
P199;224256;74;0,0583
P200;225280;1024;0,0594
P200;226304;998;0,0594
P201;227328;1024;0,0588
P201;228352;1024;0,0588
P201;229376;1024;0,0588
P201;230400;1024;0,0588
P201;231424;83;0,0588
P203;232448;1024;0,0583
P203;233472;1024;0,0583
P203;234496;124;0,0583
P204;235520;1024;0,061
P204;236544;97;0,061
P205;237568;1024;0,0594
P205;238592;1024;0,0594
P205;239616;914;0,0594
P206;240640;1024;0,0059
P206;241664;1024;0,0059
P206;242688;1024;0,0059
P206;243712;334;0,0059
M32;244736;1024;0
M32;245760;1024;0
M32;246784;1024;0
M32;247808;1024;0
M32;248832;1024;0
M32;249856;1024;0
M32;250880;1024;0
M32;251904;1024;0
M32;252928;1024;0
M32;253952;1024;0
M32;254976;1024;0
M32;256000;1024;0
M32;257024;1024;0
M32;258048;1024;0
M32;259072;1024;0
M32;260096;1024;0
M32;261120;1024;0
M32;262144;1024;0
M32;263168;1024;0
M32;264192;1024;0
M32;265216;1024;0
M32;266240;457;0
P281;267264;1024;0,0577
P281;268288;1024;0,0577
P281;269312;1024;0,0577
P281;270336;612;0,0577
P283;271360;83;0,0572
P284;272384;903;0,0567
P285;273408;1024;0,0572
P285;274432;1024;0,0572
P285;275456;325;0,0572
P286;276480;1024;0,0577
P286;277504;987;0,0577
P287;278528;1024;0,0572
P287;279552;83;0,0572
P288;280576;1024;0,0572
P288;281600;1024;0,0572
P288;282624;1024;0,0572
P288;283648;635;0,0572
P289;284672;644;0,0572
P290;285696;599;0,0572
P291;286720;1024;0,0577
P291;287744;1024;0,0577
P291;288768;1024;0,0577
P291;289792;26;0,0577
P292;290816;771;0,0577
P293;291840;152;0,0577
P294;292864;27;0,0572
P295;293888;1024;0,061
P295;294912;1024;0,061
P295;295936;1024;0,061
P295;296960;244;0,061
P296;297984;1024;0,0577
P296;299008;1024;0,0577
P296;300032;295;0,0577
P297;301056;1024;0,0577
P297;302080;552;0,0577
P298;303104;1024;0,0572
P298;304128;1008;0,0572
P299;305152;1024;0,0572
P299;306176;1024;0,0572
P299;307200;1024;0,0572
P299;308224;733;0,0572
P300;309248;64;0,0583
P301;310272;1024;0,0572
P301;311296;1024;0,0572
P301;312320;337;0,0572
P302;313344;416;0,0577
P304;314368;585;0,007
M15;315392;1024;0
M15;316416;1024;0
M15;317440;1024;0
M15;318464;1024;0
M15;319488;1024;0
M15;320512;1024;0
M15;321536;1024;0
M15;322560;1024;0
M15;323584;1024;0
M15;324608;1024;0
M15;325632;1024;0
M15;326656;1024;0
M15;327680;1024;0
M15;328704;1024;0
M15;329728;1024;0
M15;330752;1024;0
M15;331776;1024;0
M15;332800;1024;0
M15;333824;1024;0
M15;334848;1024;0
M15;335872;1024;0
M15;336896;1024;0
M15;337920;1024;0
M15;338944;1024;0
M15;339968;1024;0
M15;340992;1024;0
M15;342016;1024;0
M15;343040;1024;0
M15;344064;1024;0
M15;345088;1024;0
M15;346112;1024;0
M15;347136;1024;0
M15;348160;1024;0
M15;349184;1024;0
M15;350208;1024;0
M15;351232;1024;0
M15;352256;1024;0
M15;353280;1024;0
M15;354304;933;0
P0;355328;1024;7,1242
P0;356352;1024;7,1242
P0;357376;1024;7,1242
P0;358400;695;7,1242
P4;359424;1024;0,0091
P4;360448;107;0,0091
M46;361472;1024;0
M46;362496;1024;0
M46;363520;1024;0
M46;364544;1024;0
M46;365568;1024;0
M46;366592;1024;0
M46;367616;1024;0
M46;368640;1024;0
M46;369664;1024;0
M46;370688;1024;0
M46;371712;1024;0
M46;372736;1024;0
M46;373760;1024;0
M46;374784;1024;0
M46;375808;1024;0
M46;376832;1024;0
M46;377856;1024;0
M46;378880;1024;0
M46;379904;757;0
P11;380928;1024;0,061
P11;381952;1024;0,061
P11;382976;1024;0,061
P11;384000;305;0,061
P12;385024;1024;0,0621
P12;386048;189;0,0621
P13;387072;1024;0,0615
P13;388096;43;0,0615
P17;389120;742;0,0091
M47;390144;1024;0
M47;391168;1024;0
M47;392192;1024;0
M47;393216;1024;0
M47;394240;1024;0
M47;395264;1024;0
M47;396288;1024;0
M47;397312;1024;0
M47;398336;1024;0
M47;399360;1024;0
M47;400384;1024;0
M47;401408;1024;0
M47;402432;1024;0
M47;403456;1024;0
M47;404480;1024;0
M47;405504;1024;0
M47;406528;1024;0
M47;407552;1024;0
M47;408576;1024;0
M47;409600;1024;0
M47;410624;1024;0
M47;411648;1024;0
M47;412672;1024;0
M47;413696;1024;0
M47;414720;1024;0
M47;415744;999;0
L;416768;0;0
L;417792;0;0
L;418816;0;0
L;419840;0;0
L;420864;0;0
L;421888;0;0
L;422912;0;0
L;423936;0;0
L;424960;0;0
L;425984;0;0
L;427008;0;0
L;428032;0;0
L;429056;0;0
L;430080;0;0
L;431104;0;0
L;432128;0;0
L;433152;0;0
L;434176;0;0
L;435200;0;0
L;436224;0;0
L;437248;0;0
L;438272;0;0
L;439296;0;0
L;440320;0;0
L;441344;0;0
L;442368;0;0
L;443392;0;0
